,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
10505,22,4,6821,11,15,2,10,0,4,1,0,0,39,39,0
10506,29,4,6634,11,15,2,3,0,4,1,0,0,34,39,0
10507,31,4,11602,15,1,2,12,0,4,1,62,0,34,39,1
10508,23,4,15752,15,1,2,3,0,4,1,0,0,38,39,0
10509,33,4,3279,11,15,3,4,1,4,0,0,0,50,39,0
10510,3,4,5969,15,1,4,8,3,4,0,0,0,34,39,0
10511,7,4,4171,15,1,4,12,3,4,0,0,0,34,39,0
10512,39,4,9691,9,4,2,10,0,4,1,0,0,34,39,1
10513,14,4,11945,15,1,2,3,0,4,1,83,0,45,39,1
10514,5,4,7489,0,12,5,8,4,4,0,0,0,34,39,0
10515,4,4,3867,15,1,4,1,1,4,0,0,0,17,39,0
10516,26,4,7585,3,8,4,12,3,4,1,0,0,34,39,0
10517,30,5,812,11,15,0,4,1,4,1,0,0,56,39,0
10518,11,4,10865,11,15,4,14,4,4,1,0,0,50,39,0
10519,28,4,11474,9,4,2,4,0,4,1,0,42,56,39,1
10520,28,2,4145,12,5,2,10,0,2,1,0,0,1,39,1
10521,4,0,17904,15,1,4,0,3,4,1,0,0,34,39,0
10522,12,4,21104,15,1,4,12,1,4,0,0,0,34,39,0
10523,4,4,8655,11,15,4,14,3,4,1,0,0,34,39,0
10524,50,6,3126,5,10,2,3,0,4,1,0,0,34,39,0
10525,32,2,21536,11,15,2,3,0,4,1,0,0,34,39,1
10526,26,2,1603,9,4,0,10,4,4,0,0,87,34,39,0
10527,18,4,15815,6,11,2,8,0,4,1,0,0,34,26,0
10528,1,4,17978,1,13,4,12,2,0,0,0,0,17,39,0
10529,19,2,2226,15,1,2,11,0,4,1,0,0,34,39,1
10530,20,4,10140,15,1,2,3,0,4,1,0,0,45,39,1
10531,4,4,1754,15,1,4,1,3,4,0,0,0,34,39,0
10532,15,4,9972,8,2,0,8,4,2,0,0,0,34,39,0
10533,21,4,2405,11,15,2,4,0,4,1,0,0,45,39,0
10534,63,6,2643,11,15,4,4,1,4,1,0,0,12,39,0
10535,4,7,12892,15,1,4,10,1,4,0,0,0,12,39,0
10536,3,0,12463,15,1,4,0,3,4,0,0,0,9,0,0
10537,9,4,16077,11,15,4,14,3,4,1,0,0,34,39,0
10538,26,6,11905,9,4,2,4,0,4,1,0,0,45,11,0
10539,19,6,12018,15,1,2,12,0,4,1,118,0,12,39,1
10540,40,4,3763,11,15,2,12,0,4,1,0,0,23,39,0
10541,11,6,14545,15,1,4,7,1,2,1,0,0,34,39,0
10542,29,4,2221,11,15,5,3,4,2,0,0,0,34,0,0
10543,9,4,2628,9,4,4,1,3,2,0,0,0,25,39,0
10544,23,4,12045,8,2,2,3,0,4,1,0,0,34,39,1
10545,7,2,7472,15,1,4,11,4,3,1,8,0,34,39,0
10546,19,4,18843,11,15,0,7,4,4,1,0,0,34,39,0
10547,19,4,11325,11,15,5,8,4,2,0,0,0,28,39,0
10548,28,1,14061,9,4,2,4,0,4,1,0,0,34,39,0
10549,19,2,3314,11,15,2,4,0,4,1,0,0,39,39,1
10550,26,0,17585,11,15,4,0,2,4,0,0,0,34,39,0
10551,35,4,12278,1,13,2,8,0,4,1,0,0,34,39,0
10552,26,4,12068,11,15,5,6,1,4,1,0,0,34,39,0
10553,5,4,11948,11,15,4,12,3,4,0,50,0,34,39,0
10554,29,5,15808,9,4,2,12,0,4,1,0,39,36,0,1
10555,45,5,11928,11,15,6,12,1,4,0,0,0,6,39,0
10556,14,4,9369,11,15,0,7,1,4,1,0,0,34,39,0
10557,20,4,8219,11,15,2,14,0,4,1,0,0,39,39,0
10558,16,7,14385,11,15,2,8,0,4,1,0,0,34,39,0
10559,6,0,11232,9,4,4,0,3,4,1,0,0,28,39,0
10560,35,5,5935,14,6,2,10,0,4,1,19,0,56,39,1
10561,29,2,17312,2,14,2,8,0,4,1,0,0,28,39,1
10562,11,4,21317,3,8,3,8,3,3,0,0,0,28,6,0
10563,37,1,10381,9,4,0,4,4,4,0,0,0,34,39,0
10564,8,4,11713,15,1,0,8,3,2,1,0,0,31,39,0
10565,18,4,17619,15,1,2,10,0,4,1,0,0,34,39,1
10566,30,4,3088,11,15,2,13,0,4,1,0,0,34,39,0
10567,10,4,5485,11,15,2,1,5,2,0,0,38,34,39,1
10568,30,4,10431,11,15,2,8,5,4,0,0,0,28,39,0
10569,16,7,5941,12,5,4,10,1,4,1,0,0,23,39,0
10570,21,4,1282,11,15,0,8,4,4,0,0,0,66,39,0
10571,16,4,6499,9,4,2,10,0,4,1,0,0,34,39,1
10572,14,1,19631,11,15,2,5,0,0,1,0,0,34,39,0
10573,47,5,10117,11,15,2,3,0,4,1,51,0,1,39,0
10574,17,4,13539,9,4,4,4,2,4,0,0,30,39,39,0
10575,2,4,15650,15,1,4,6,3,4,1,0,0,12,39,0
10576,23,4,9839,11,15,5,14,4,2,0,0,0,34,39,0
10577,13,4,10355,11,15,2,3,0,0,1,0,0,34,39,0
10578,25,4,12215,0,12,2,14,0,4,1,0,0,45,39,0
10579,21,4,17012,15,1,4,12,4,2,0,0,0,34,39,0
10580,12,4,11454,9,4,2,10,5,4,0,0,0,40,39,1
10581,5,4,17274,11,15,2,14,0,4,1,0,0,45,39,1
10582,28,4,5859,15,1,0,11,1,4,1,0,0,66,39,0
10583,10,4,16881,15,1,2,3,0,4,1,54,0,66,39,0
10584,1,0,20138,11,15,4,0,3,4,1,0,0,34,39,0
10585,3,4,16337,15,1,4,6,3,4,1,0,0,28,39,0
10586,25,4,564,8,2,4,13,1,4,1,0,0,34,39,0
10587,18,4,16223,0,12,4,8,4,2,0,0,0,31,39,0
10588,19,4,7152,1,13,2,3,0,4,1,0,0,34,39,0
10589,22,6,5997,11,15,2,4,0,4,1,0,0,34,39,0
10590,45,4,12672,15,1,2,12,0,4,1,0,0,34,39,0
10591,19,4,2303,11,15,5,1,4,4,0,0,0,30,39,0
10592,21,4,9621,9,4,2,4,0,4,1,94,0,34,39,1
10593,6,4,16356,1,13,4,14,3,4,0,0,0,31,39,0
10594,34,4,8021,15,1,2,7,0,4,1,107,0,34,39,1
10595,34,6,2270,1,13,2,5,0,4,1,0,0,39,39,1
10596,30,7,9581,8,2,2,4,0,4,1,0,0,31,39,1
10597,20,5,2226,9,4,2,3,0,4,1,0,0,56,39,0
10598,3,0,8423,11,15,4,0,3,4,1,0,0,34,39,0
10599,23,4,8812,11,15,2,1,0,4,1,0,0,34,39,0
10600,29,4,3601,7,3,0,13,1,2,0,0,0,29,39,0
10601,21,4,11523,9,4,0,4,1,4,1,106,0,56,39,0
10602,16,1,15926,10,7,2,10,0,4,1,0,36,34,39,1
10603,26,2,12320,12,5,0,10,4,4,1,0,0,34,39,0
10604,11,4,6814,11,15,2,7,0,4,1,0,0,34,39,0
10605,19,6,15815,4,9,2,14,0,4,1,0,0,45,26,1
10606,22,6,4727,15,1,2,8,0,2,1,0,0,34,39,0
10607,14,4,6049,11,15,0,12,4,2,1,0,0,45,39,0
10608,0,0,20871,0,12,4,0,3,4,0,0,0,34,39,0
10609,12,4,2674,2,14,2,14,0,4,1,0,0,34,39,1
10610,14,4,21474,15,1,4,1,1,4,0,0,0,34,39,0
10611,33,4,769,11,15,2,7,0,4,1,0,0,34,39,1
10612,28,4,6485,10,7,2,10,0,4,1,110,0,45,39,1
10613,44,4,18356,4,9,4,6,1,2,1,0,65,34,39,0
10614,5,4,811,15,1,4,1,1,4,0,0,0,34,39,0
10615,34,4,12441,15,1,0,3,1,4,1,0,0,42,39,1
10616,38,6,19103,15,1,2,5,0,4,1,0,0,67,39,0
10617,19,4,3608,6,11,2,7,0,4,1,0,0,34,39,0
10618,20,4,1726,11,15,0,7,1,4,0,0,0,51,39,0
10619,54,7,3,11,15,2,3,0,2,1,0,0,34,39,0
10620,34,4,670,7,3,5,8,1,2,0,0,0,34,39,0
10621,30,6,4644,11,15,2,5,0,4,1,0,0,51,39,1
10622,16,1,16574,15,1,2,4,5,2,0,0,0,34,39,1
10623,11,4,8072,11,15,2,7,0,4,1,0,0,34,39,0
10624,22,4,7914,15,1,2,3,0,4,1,0,0,34,39,0
10625,20,4,472,11,15,2,3,0,4,1,62,0,39,39,1
10626,20,4,16898,11,15,0,3,4,4,0,0,0,42,39,0
10627,27,6,13264,7,3,2,8,5,4,0,0,0,93,39,0
10628,27,4,8502,9,4,2,3,0,4,1,107,0,34,39,1
10629,27,4,20968,11,15,2,6,5,4,0,63,0,23,39,0
10630,18,6,6229,11,15,2,5,0,4,1,0,0,75,39,1
10631,29,4,3102,13,0,2,7,2,2,1,0,0,70,6,0
10632,19,4,5206,11,15,2,14,0,4,1,0,0,26,39,0
10633,20,4,16254,1,13,5,8,4,2,0,0,0,34,39,0
10634,60,6,20164,15,1,6,1,1,4,0,0,40,0,39,0
10635,15,4,11141,11,15,4,6,3,4,0,0,0,23,39,0
10636,20,4,21570,9,4,2,4,0,4,1,0,42,45,39,1
10637,12,4,14802,11,15,2,14,0,2,1,0,0,34,39,0
10638,38,4,3446,9,4,2,13,0,4,1,0,0,9,39,1
10639,19,4,1334,8,2,2,4,5,4,0,107,0,50,39,1
10640,23,4,12226,7,3,0,10,1,4,0,0,0,34,39,0
10641,29,1,4839,9,4,2,10,0,4,1,0,0,34,39,1
10642,11,4,19451,9,4,4,10,1,4,0,0,0,12,39,0
10643,5,4,17178,8,2,4,3,1,4,1,0,0,23,39,0
10644,16,4,12565,11,15,2,14,0,2,1,0,0,34,39,0
10645,43,4,5209,11,15,2,1,5,4,0,0,0,34,39,0
10646,32,4,20187,15,1,0,1,1,1,0,0,0,34,39,0
10647,25,6,21390,9,4,2,12,0,4,1,0,0,34,39,1
10648,50,5,946,9,4,2,4,0,4,1,0,0,7,39,0
10649,11,4,1925,0,12,0,6,1,4,1,0,0,34,39,0
10650,25,6,1769,9,4,2,12,0,4,1,0,0,45,39,1
10651,15,1,17872,11,15,4,1,1,4,1,0,0,34,39,0
10652,2,4,7519,15,1,4,8,3,4,0,0,0,17,39,0
10653,6,4,10662,11,15,4,12,1,4,1,0,15,42,39,0
10654,24,4,17227,15,1,2,1,5,4,0,0,0,34,39,1
10655,35,2,18403,11,15,0,1,4,2,0,0,0,34,39,0
10656,4,4,15507,15,1,4,14,3,2,1,0,0,34,39,0
10657,16,2,4882,12,5,4,10,1,4,0,0,0,45,39,0
10658,34,4,16252,3,8,2,8,0,4,1,0,0,49,26,0
10659,33,4,10724,11,15,2,3,0,4,1,0,0,34,39,0
10660,15,4,18942,9,4,4,10,3,4,1,0,0,34,39,0
10661,24,4,6029,15,1,2,10,0,2,1,0,0,33,39,0
10662,40,4,8437,11,15,2,3,0,4,1,0,0,34,39,0
10663,31,0,7172,11,15,4,0,3,4,0,0,0,9,39,0
10664,42,4,4627,12,5,2,12,0,4,1,107,0,50,39,1
10665,49,0,6377,9,4,2,0,0,4,1,0,54,34,39,1
10666,2,4,13800,6,11,4,5,2,4,1,0,0,7,26,0
10667,28,4,4134,11,15,2,1,0,4,1,0,0,34,0,0
10668,4,4,15217,15,1,4,3,1,4,1,0,0,34,39,0
10669,31,4,17620,9,4,2,4,0,4,1,19,0,45,39,1
10670,36,6,1622,0,12,2,3,0,4,1,0,0,45,39,1
10671,26,4,3404,0,12,2,6,0,2,1,0,0,34,39,0
10672,16,4,17339,15,1,0,1,1,2,0,0,0,34,39,0
10673,35,0,2763,15,1,2,0,0,4,1,0,0,45,39,0
10674,26,4,8705,12,5,6,10,4,2,0,0,0,30,39,0
10675,16,4,10518,1,13,4,12,1,4,0,0,0,34,39,0
10676,14,1,17458,9,4,5,10,1,4,1,0,0,34,39,0
10677,28,4,12939,8,2,2,10,0,4,1,0,0,34,39,1
10678,25,6,10781,10,7,4,10,1,4,0,0,0,39,39,0
10679,19,0,17082,15,1,4,0,4,4,0,0,0,17,39,0
10680,25,2,7913,12,5,4,10,4,4,0,0,0,34,39,0
10681,8,4,20264,1,13,0,12,3,4,0,0,0,34,39,0
10682,21,4,20718,11,15,0,8,4,4,0,0,0,42,39,0
10683,1,4,18467,15,1,4,12,3,4,0,0,0,17,39,0
10684,37,5,21485,15,1,2,12,0,4,1,0,0,49,39,1
10685,34,4,7749,15,1,2,4,5,4,0,0,0,6,39,1
10686,11,6,13814,11,15,4,7,2,2,1,0,0,23,39,0
10687,24,4,1346,15,1,2,4,0,4,1,118,0,45,39,1
10688,28,5,6670,14,6,2,4,0,1,1,110,0,34,0,1
10689,5,4,15950,15,1,4,10,1,4,0,0,0,34,39,0
10690,26,4,17890,11,15,2,3,0,4,1,0,0,34,39,0
10691,15,4,16937,11,15,0,12,4,2,0,0,0,23,39,0
10692,21,2,8294,9,4,4,11,1,4,0,88,0,37,39,1
10693,13,4,4030,8,2,2,13,5,4,0,0,0,34,39,0
10694,16,4,8716,7,3,0,12,1,4,0,0,0,39,39,0
10695,16,0,4723,8,2,0,0,1,4,0,0,0,34,10,0
10696,21,4,8134,1,13,2,3,0,4,1,0,0,34,39,0
10697,3,4,11094,11,15,4,12,1,1,0,0,0,17,39,0
10698,22,4,16339,11,15,0,12,1,4,1,0,0,56,39,0
10699,3,7,6521,15,1,4,1,3,4,1,0,0,34,39,0
10700,38,4,10606,11,15,0,12,1,4,0,0,0,34,39,0
10701,37,4,3629,11,15,2,1,0,4,1,0,0,49,39,1
10702,3,4,20521,11,15,4,7,3,4,1,0,0,34,39,0
10703,12,7,517,12,5,4,4,1,4,1,0,0,34,0,0
10704,3,0,14267,15,1,4,0,3,4,1,0,0,29,39,0
10705,6,4,16818,11,15,2,6,0,4,1,0,0,34,39,0
10706,38,4,2749,0,12,2,3,0,4,1,118,0,34,39,1
10707,32,4,17887,11,15,0,8,4,2,0,0,0,25,39,0
10708,22,4,9636,11,15,4,6,3,4,1,0,0,56,39,0
10709,4,4,10718,11,15,4,7,4,4,1,0,0,34,26,0
10710,44,2,8012,9,4,5,10,1,4,1,0,0,23,0,0
10711,3,0,7746,15,1,4,0,3,4,0,0,0,25,39,0
10712,36,4,11464,15,1,6,4,4,4,0,0,0,34,39,0
10713,10,4,4753,11,15,2,10,5,2,0,0,0,34,39,0
10714,31,4,589,14,6,2,4,0,4,1,118,0,45,39,1
10715,27,4,21543,0,12,2,7,0,4,1,83,0,56,39,0
10716,30,4,14261,15,1,2,3,0,4,1,0,0,34,39,0
10717,6,4,2897,15,1,4,8,3,4,1,0,0,12,39,0
10718,14,4,6982,12,5,2,4,0,4,1,0,42,42,39,1
10719,4,4,8616,15,1,4,1,3,4,0,0,0,12,39,0
10720,24,4,2921,9,4,2,10,0,4,1,0,42,39,39,1
10721,28,1,5400,9,4,4,1,1,4,1,0,0,50,39,1
10722,20,4,17198,11,15,2,8,5,1,0,0,0,56,30,0
10723,35,2,19082,15,1,0,14,1,4,0,0,0,34,39,0
10724,33,4,5200,7,3,2,12,5,4,0,78,0,34,39,0
10725,31,5,3820,9,4,0,12,1,4,1,0,0,56,39,1
10726,17,5,14462,15,1,2,3,0,4,1,0,0,66,39,0
10727,6,4,11874,15,1,4,6,3,4,1,50,0,45,39,0
10728,25,2,6161,9,4,4,1,1,4,0,118,0,34,39,1
10729,28,4,6922,15,1,0,7,4,4,1,0,0,42,39,0
10730,7,4,5584,7,3,0,8,3,4,0,0,0,23,39,0
10731,13,0,7362,9,4,4,0,1,4,0,0,0,34,39,0
10732,38,4,12945,5,10,2,14,0,4,1,0,0,45,39,0
10733,16,4,17899,11,15,4,8,1,2,1,0,0,25,39,0
10734,40,4,21404,4,9,2,3,0,4,1,0,0,34,39,0
10735,13,2,681,8,2,2,11,0,4,1,0,0,34,39,0
10736,4,4,13568,15,1,4,1,3,4,1,0,0,34,0,0
10737,40,2,3778,9,4,2,10,0,1,1,0,0,28,19,0
10738,25,4,4835,9,4,2,4,0,4,1,107,0,39,39,1
10739,20,4,7765,14,6,2,10,0,4,1,0,0,45,39,1
10740,13,4,13776,11,15,5,7,1,2,1,0,0,34,39,0
10741,17,4,9508,9,4,2,4,0,4,1,0,0,42,39,1
10742,34,4,15374,15,1,0,4,1,4,0,0,0,29,39,0
10743,18,1,16719,9,4,4,13,1,1,1,0,0,20,0,0
10744,26,4,3892,11,15,2,3,0,4,1,0,0,36,39,1
10745,29,4,8106,15,1,2,14,0,4,1,0,0,42,39,0
10746,2,7,19666,15,1,4,1,3,4,0,0,0,6,39,0
10747,34,6,6062,11,15,4,5,1,4,1,113,0,34,39,1
10748,12,4,15803,6,11,0,7,4,2,0,0,0,34,39,0
10749,32,4,17199,11,15,4,1,4,4,0,0,0,28,39,0
10750,9,6,17171,15,1,2,5,0,4,1,0,0,73,39,0
10751,33,4,13100,4,9,3,8,4,4,0,0,0,27,26,0
10752,28,2,3753,11,15,4,1,1,2,0,0,0,34,39,0
10753,30,5,9618,5,10,2,3,0,4,1,0,0,34,0,0
10754,35,4,17617,15,1,2,1,5,4,0,0,0,28,39,1
10755,10,4,17190,6,11,4,8,3,4,1,0,0,23,39,0
10756,24,2,16368,9,4,2,10,5,4,0,0,29,12,39,0
10757,7,4,7747,1,13,2,3,0,4,1,0,0,34,39,0
10758,7,4,18520,2,14,2,3,0,4,1,0,0,34,39,0
10759,32,4,5401,0,12,0,8,1,4,1,0,0,42,39,0
10760,30,4,13859,11,15,2,3,0,4,1,0,0,34,39,0
10761,6,4,2537,9,4,4,12,3,4,0,0,0,34,39,0
10762,0,4,14502,1,13,4,1,3,4,0,0,0,6,39,0
10763,9,4,11641,14,6,4,10,1,4,0,0,0,23,39,0
10764,7,4,4228,9,4,4,4,3,1,0,0,0,34,30,0
10765,44,5,169,12,5,6,4,4,4,0,0,0,93,39,0
10766,24,4,9042,12,5,2,4,0,4,1,0,0,34,39,1
10767,31,4,4298,11,15,6,7,4,4,0,0,0,29,39,0
10768,31,4,11909,9,4,2,4,0,1,1,0,0,34,24,1
10769,40,6,10988,15,1,2,14,0,4,1,0,0,39,39,1
10770,36,1,20750,9,4,2,4,0,4,1,0,0,42,39,1
10771,15,4,9539,9,4,2,4,0,4,1,0,0,56,39,1
10772,3,4,7808,2,14,4,8,3,4,1,0,0,28,39,0
10773,43,2,3247,12,5,2,10,0,4,1,0,0,34,39,1
10774,10,4,17863,11,15,4,1,1,2,0,0,0,34,39,0
10775,36,4,6417,9,4,2,3,0,4,1,0,0,38,39,1
10776,27,4,2100,11,15,2,4,0,4,1,0,0,34,26,0
10777,10,4,4721,9,4,2,10,0,4,1,0,0,34,39,0
10778,14,4,2463,6,11,4,5,1,4,1,0,0,34,33,0
10779,14,4,1679,11,15,2,12,0,4,1,0,0,34,39,0
10780,5,4,17857,15,1,2,14,0,4,1,0,0,42,39,1
10781,10,4,12794,7,3,4,12,1,4,1,0,0,34,39,0
10782,37,4,1275,9,4,0,4,4,4,1,0,0,39,39,1
10783,3,7,18031,15,1,4,8,3,4,0,0,0,12,39,0
10784,2,4,18270,15,1,4,8,3,4,1,0,0,28,39,0
10785,22,4,8168,15,1,2,1,0,1,1,0,0,17,26,0
10786,28,4,11492,3,8,2,7,0,4,1,0,0,34,26,0
10787,17,4,3202,15,1,2,8,0,4,1,0,0,58,26,0
10788,39,4,16778,11,15,0,3,1,4,1,0,0,36,39,0
10789,10,7,8033,11,15,4,11,3,4,1,33,0,34,39,0
10790,8,6,18653,11,15,4,8,1,4,1,0,0,74,39,0
10791,15,4,4114,15,1,2,12,0,4,1,0,0,34,39,1
10792,0,4,13684,1,13,4,1,3,4,0,0,0,74,39,0
10793,23,2,15921,11,15,4,8,3,4,1,0,0,34,39,0
10794,9,4,2846,15,1,4,12,1,4,0,0,0,30,39,0
10795,29,4,2009,15,1,2,12,0,4,1,0,0,42,39,1
10796,17,4,4599,9,4,2,4,0,4,1,0,0,45,39,1
10797,12,4,12315,11,15,0,12,1,4,1,0,0,39,39,0
10798,42,6,18052,9,4,2,10,0,4,1,0,0,45,39,0
10799,25,4,8295,9,4,2,10,0,4,1,0,0,39,39,1
10800,2,4,21280,11,15,4,1,3,4,0,0,0,6,39,0
10801,34,2,16688,11,15,2,14,0,0,1,0,0,34,39,0
10802,2,4,10072,2,14,4,6,3,4,1,0,0,34,39,0
10803,25,4,7032,8,2,2,12,0,4,1,0,0,34,39,1
10804,19,4,16339,12,5,4,4,1,4,1,0,0,6,39,0
10805,27,2,3970,11,15,2,7,0,4,1,0,0,34,39,0
10806,14,4,3923,7,3,4,7,4,4,1,0,0,34,39,0
10807,20,4,11065,4,9,2,3,0,4,1,0,0,34,39,0
10808,16,4,19212,2,14,4,3,3,2,1,0,0,34,39,0
10809,6,4,11607,15,1,4,8,1,4,1,0,0,12,39,0
10810,17,7,7809,9,4,2,10,0,4,1,0,0,31,39,1
10811,35,2,4145,7,3,2,11,0,4,1,0,0,34,39,1
10812,5,4,15281,9,4,2,1,3,0,0,55,0,17,39,0
10813,48,0,6072,11,15,5,0,1,4,0,0,0,34,39,0
10814,6,4,18795,15,1,4,8,3,4,0,0,0,34,39,0
10815,15,4,1375,11,15,2,1,5,4,0,0,0,12,39,0
10816,53,0,15025,11,15,2,0,0,4,1,0,0,34,39,0
10817,21,4,7353,15,1,2,4,0,4,1,0,0,34,39,1
10818,24,4,5445,15,1,2,12,0,4,1,0,0,45,39,1
10819,43,4,2117,9,4,0,10,1,4,0,113,0,42,39,1
10820,26,6,17770,9,4,2,10,5,4,0,0,38,66,39,1
10821,4,4,14792,15,1,4,8,3,4,1,0,0,17,39,0
10822,33,5,14488,11,15,2,4,0,4,1,107,0,34,39,1
10823,13,4,4297,11,15,2,3,0,4,1,92,0,34,39,0
10824,27,4,3675,15,1,2,4,0,4,1,0,0,34,39,0
10825,27,4,688,0,12,5,7,4,2,0,0,0,34,39,0
10826,20,6,12218,9,4,0,13,1,4,1,0,0,6,39,0
10827,37,7,21195,9,4,4,10,4,1,0,0,0,34,39,1
10828,39,4,14565,9,4,4,4,1,4,1,12,0,39,39,1
10829,0,4,1800,2,14,4,12,3,4,0,0,0,6,39,0
10830,18,4,8496,9,4,4,12,1,4,1,0,0,45,39,0
10831,19,4,756,15,1,4,4,1,4,1,0,0,34,39,0
10832,1,4,17576,0,12,4,12,3,4,1,0,0,1,39,0
10833,16,4,5116,9,4,4,8,1,1,0,0,0,28,37,0
10834,27,4,15900,11,15,2,4,0,0,1,0,0,34,39,0
10835,42,4,4558,6,11,2,7,0,4,1,0,0,34,39,0
10836,28,4,9415,15,1,5,3,1,4,1,0,0,35,39,0
10837,6,4,8917,7,3,4,1,1,4,0,0,0,12,39,0
10838,17,4,7943,11,15,2,7,0,4,1,0,0,42,39,0
10839,20,4,17752,8,2,0,12,4,4,0,0,0,34,39,0
10840,27,6,1343,8,2,6,10,4,4,0,0,0,34,39,0
10841,22,4,4720,11,15,0,7,4,4,1,60,0,34,39,0
10842,5,4,4411,0,12,4,12,1,4,0,0,32,17,39,0
10843,16,1,14611,15,1,0,8,1,2,1,0,0,34,39,0
10844,9,4,13276,11,15,2,12,0,4,1,0,0,45,39,1
10845,22,6,7783,9,4,2,12,0,4,1,0,0,56,39,0
10846,7,4,10659,15,1,2,3,0,4,1,0,0,56,39,0
10847,13,2,96,11,15,5,8,4,4,0,0,0,18,39,0
10848,10,1,12816,9,4,4,14,2,4,1,0,0,28,39,0
10849,38,4,10434,15,1,2,1,0,2,1,0,0,17,39,0
10850,10,4,13892,9,4,4,12,1,4,1,1,0,39,39,1
10851,20,4,21570,9,4,2,12,0,4,1,0,0,56,39,1
10852,7,4,1825,15,1,4,14,3,4,1,0,0,45,39,0
10853,5,4,2027,15,1,4,8,3,4,0,0,0,12,39,0
10854,23,4,21161,11,15,4,8,4,2,0,0,0,34,39,0
10855,15,0,5496,11,15,2,0,0,4,1,0,0,44,39,0
10856,17,4,7579,11,15,2,7,0,4,1,0,0,34,39,0
10857,35,4,17446,4,9,6,8,4,4,0,0,0,34,26,0
10858,67,4,7591,11,15,6,10,1,4,0,0,0,7,39,0
10859,11,6,19328,15,1,4,3,1,4,1,0,15,34,39,0
10860,14,4,4951,8,2,0,12,3,4,0,0,0,31,39,0
10861,0,0,18557,1,13,4,0,3,4,0,0,0,74,39,0
10862,50,6,16761,11,15,6,8,1,4,0,0,0,12,39,0
10863,33,4,5919,11,15,0,12,1,4,1,0,0,56,39,0
10864,33,6,5004,11,15,2,14,0,4,1,0,0,34,39,1
10865,18,4,5644,11,15,4,7,4,2,0,0,0,42,39,0
10866,38,4,95,0,12,2,3,0,4,1,0,0,34,39,0
10867,57,4,8040,0,12,2,1,0,4,1,0,0,12,39,0
10868,28,4,18641,1,13,6,8,1,2,0,0,0,12,39,0
10869,27,4,7411,15,1,2,14,0,4,1,0,38,56,39,1
10870,13,4,6373,15,1,2,12,0,4,1,0,0,38,39,0
10871,31,4,8020,9,4,0,6,1,4,1,0,0,37,39,0
10872,43,6,4148,11,15,0,12,1,2,1,50,0,50,39,0
10873,36,4,14290,9,4,2,4,0,4,1,0,0,34,39,1
10874,2,0,15078,11,15,4,0,1,2,0,0,0,34,39,0
10875,17,4,9874,15,1,5,1,4,2,0,0,0,34,0,0
10876,49,4,10790,1,13,2,3,0,4,1,0,0,12,39,0
10877,20,4,475,8,2,2,1,0,4,1,107,0,34,39,1
10878,17,2,11223,7,3,2,10,0,4,1,0,0,56,39,0
10879,18,4,5997,15,1,4,14,3,4,1,0,0,34,39,0
10880,11,4,7190,15,1,4,3,4,4,1,0,0,34,39,0
10881,24,4,15013,15,1,2,13,5,4,0,0,0,34,39,0
10882,60,0,3687,11,15,6,0,1,4,0,0,0,5,39,0
10883,21,4,961,14,6,4,10,1,4,0,0,0,45,39,1
10884,9,4,6212,11,15,0,1,3,4,0,0,0,34,39,0
10885,28,4,16886,2,14,4,8,3,4,1,0,0,1,26,0
10886,21,4,4747,15,1,0,10,1,4,0,0,0,25,39,0
10887,6,4,7188,15,1,2,8,0,4,1,0,0,12,39,0
10888,23,7,19619,15,1,0,1,4,4,0,0,0,31,39,0
10889,16,4,19076,11,15,2,10,0,4,1,0,0,34,39,0
10890,2,4,6537,11,15,4,7,3,2,0,0,0,12,39,0
10891,13,4,7351,9,4,4,4,1,4,0,0,0,45,39,0
10892,3,4,16523,15,1,4,4,1,2,1,0,0,41,39,0
10893,21,2,10799,12,5,2,10,0,4,1,0,0,34,39,1
10894,3,4,8377,11,15,4,12,3,2,0,0,0,12,39,0
10895,9,4,3476,8,2,0,12,3,4,0,98,0,28,39,0
10896,27,4,5169,6,11,4,7,1,4,1,0,0,34,39,0
10897,23,4,7809,15,1,0,12,1,4,1,0,0,34,39,0
10898,1,0,20461,11,15,4,0,3,4,0,0,0,12,39,0
10899,31,4,8213,9,4,0,1,3,4,1,0,0,31,39,1
10900,2,0,1665,15,1,4,0,2,4,0,0,0,6,39,0
10901,37,4,7050,15,1,2,12,0,4,1,63,0,45,39,0
10902,4,4,4886,9,4,4,1,1,4,1,0,0,34,4,0
10903,50,0,12090,6,11,2,0,0,4,1,0,0,6,39,0
10904,5,0,18227,15,1,4,0,3,4,1,0,0,17,39,0
10905,31,5,10081,11,15,2,4,0,4,1,0,0,75,39,0
10906,29,4,4943,5,10,2,14,0,4,1,0,0,34,39,0
10907,19,7,15662,15,1,4,13,4,2,0,0,0,34,39,0
10908,10,4,7842,11,15,4,12,1,4,1,0,0,45,39,1
10909,4,0,3035,11,15,4,0,2,4,1,0,0,56,39,0
10910,11,4,14897,9,4,5,4,1,4,0,0,0,45,39,1
10911,21,4,765,11,15,2,3,0,4,1,0,0,34,39,0
10912,24,1,16835,15,1,2,10,0,4,1,0,0,38,39,1
10913,16,4,10795,11,15,0,3,4,4,1,0,0,34,39,0
10914,38,4,4371,9,4,2,10,0,4,1,0,0,34,39,1
